key,title,year,origins,cy_score,read_level,threat,flag_L2,l3_file,judgment,reason
10.1007/s00211-026-01564-0,Fast Forward–Backward splitting for monotone inclusions with a convergence rate of the tangent residual of o(1/k),2023,s2cites:CY15,0,title,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
arxiv:2206.09462,Fast Krasnosel'skii-Mann algorithm with a convergence rate of the fixed point iteration of $o\left(\frac{1}{k}\right)$,2022,s2cites:HRY20,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
fastkrasnoselskimannalgorithmwithaconvergencerateofthexedpointiterationofop1kq,Fast Krasnosel’ski˘ı-Mann algorithm with a convergence rate of the ﬁxed point iteration of o p 1 { k q,2022,s2cites:HRY20,0,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.1007/s10957-019-01601-z,Finding the Forward-Douglas–Rachford-Forward Method,2019,s2cites:RHY22,0,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
arxiv:2411.10808,FISTA Iterates Converge Linearly for Denoiser-Driven Regularization,2024,s2cites:RHY22,0,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.48550/arxiv.2604.13842,"Frequency Response of Nonlinear Systems: Notions, Analysis, and Graphical Representation",2026,s2cites:RHY22,0,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.1109/cdc57313.2025.11312980,Graphical Dominance Analysis for Linear Systems: A Frequency-Domain Approach,2025,s2cites:PAT21;s2cites:RHY22,0,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.48550/arxiv.2312.15421,How averaged is the projection?,2023,s2cites:OY02,4,title,1,False,,override,"withdrawn arXiv:2312.15421 (Song); superseded by Song-Wang 2025 [S2-only record, POST_HOC]"
arxiv:2104.12112,Improved Analysis and Rates for Variance Reduction under Without-replacement Sampling Orders,2021,s2cites:HRY20;s2cites:RHY22,0,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
arxiv:2510.27540,Linear Convergence and Error Bounds for Optimization Without Strong Convexity,2025,s2cites:CY15,1,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
arxiv:2509.03258,Linearly involved Generalized Moreau Enhanced Model with Non-quadratic Smooth Convex Data Fidelity Functions,2025,s2cites:CY15;s2cites:OY02,0,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
arxiv:1606.02116,Local Convergence Properties of Douglas--Rachford and ADMM,2016,s2cites:CY15,0,title,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.48550/arxiv.2208.04880,Loop Shaping with Scaled Relative Graphs,2022,s2cites:PAT21;s2cites:RHY22,1,title+abstract,1,False,,override,"control design with SRGs [S2-only record, POST_HOC]"
10.48550/arxiv.2501.08263,Multiplayer Federated Learning: Reaching Equilibrium with Less Communication,2025,s2cites:RHY22,0,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.1134/s0016266322010038,On a Notion of Averaged Mappings in \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\operatorname{CAT}(0)$$\end{docume,2020,s2cites:CY15,1,title,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.4153/s0008414x25101284,On Bauschke-Bendit-Moursi modulus of averagedness and classifications of averaged nonexpansive operators,2025,s2cites:CY15;s2cites:OY02,2,title,1,True,L3_CY_song2025.md,override,"m-fold: only lower bound 1/2 [S2-only record, POST_HOC]"
10.1109/lcsys.2025.3577230,On Decentralized Stability Conditions Using Scaled Relative Graphs,2025,s2cites:PAT21,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.1007/s00025-021-01481-8,On α\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\alpha $$\end{document}-Firmly Nonexpansive Operators in r-Uniform,2021,s2cites:CY15,1,title,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.1109/cdc57313.2025.11312812,On phase in scaled graphs,2025,s2cites:PAT21;s2cites:RHY22,1,title+abstract,1,False,,override,"signed scaled graph; phase lead/lag; interconnection results (abstract + grep) [S2-only record, POST_HOC]"
onthecomparisonbetweencyclicsamplingandrandomreshuffling,On the Comparison between Cyclic Sampling and Random Reshuffling,2021,s2cites:HRY20;s2cites:RHY22,0,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.48550/arxiv.2603.13922,On the Impact of Operating Points on Small-Signal Stability: Decentralized Stability Sets via Scaled Relative Graphs,2026,s2cites:PAT21,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.23919/ecc64448.2024.10591077,Optimal Bidding Strategies in Network-Constrained Demand Response: A Distributed Aggregative Game Theoretic Approach,2024,s2cites:CY15,0,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
arxiv:1905.05406,Plug-and-Play Methods Provably Converge with Properly Trained Denoisers,2019,s2cites:CY15;s2cites:OY02,0,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.1007/s10107-022-01903-7,Principled analyses and design of first-order methods with inexact proximal operators,2020,s2cites:RHY22,0,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
propertiesofaclassofapproximatelyshrinkingoperatorsandtheirapplications,PROPERTIES OF A CLASS OF APPROXIMATELY SHRINKING OPERATORS AND THEIR APPLICATIONS,2014,s2cites:OY02,0,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
arxiv:1405.7741,Properties of Pseudocontractive Updates in Convex Optimization,2014,s2cites:OY02,2,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
proximalorgradientstepsforcocoerciveoperators,Proximal or gradient steps for cocoercive operators,2021,s2cites:CY15;s2cites:RHY22,0,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.48550/arxiv.2506.13518,Reset Controller Analysis and Design for Unstable Linear Plants using Scaled Relative Graphs,2025,s2cites:RHY22,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.52202/085713-0991,Rethinking Gradient Step Denoiser: Towards Truly Pseudo-Contractive Operator,2025,s2cites:CY15,1,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.48550/arxiv.2607.10026,Robustly Invertible Nonlinear Dynamics and the BiLipREN: From Inversion-Based Control to Generative Trajectory Modelling,2026,s2cites:RHY22,1,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.48550/arxiv.2605.21119,Scaled Graph Bounding Techniques for Reset Systems,2026,s2cites:RHY22,0,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.48550/arxiv.2604.05567,Scaled Graph Containment for Feedback Stability: Soft-Hard Equivalence and Conic Regions,2026,s2cites:PAT21,3,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.48550/arxiv.2507.15564,Scaled Relative Graph Analysis of General Interconnections of SISO Nonlinear Systems,2025,s2cites:PAT21;s2cites:RHY22,2,title+abstract,1,False,,override,"interconnection SRG bounds (title) [S2-only record, POST_HOC]"
scaledrelativegraphcomputationforpiecewiselinearsystems,Scaled relative graph computation for piecewise linear systems,2026,s2cites:RHY22,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.48550/arxiv.2604.01873,Scaled Relative Graphs and Dynamic Integral Quadratic Constraints: Connections and Computations for Nonlinear Systems,2026,s2cites:RHY22,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.48550/arxiv.2604.02407,Scaled Relative Graphs in Normed Spaces,2026,s2cites:PAT21;s2cites:RHY22,2,title+abstract,1,False,,override,"SRG generalization (title) [S2-only record, POST_HOC]"
10.48550/arxiv.2504.14407,Soft and Hard Scaled Relative Graphs for Nonlinear Feedback Stability,2025,s2cites:RHY22,1,title+abstract,1,False,,override,"feedback stability (title) [S2-only record, POST_HOC]"
10.1109/access.2026.3702536,"Stability Analysis of Control Systems With First-Order Reset Elements, a Frequency-Domain Approach",2025,s2cites:HRY20,0,title+abstract,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.48550/arxiv.2503.13583,Stability results for MIMO LTI systems via Scaled Relative Graphs,2025,s2cites:PAT21;s2cites:RHY22,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
10.48550/arxiv.2604.12960,Symmetry Is Almost All You Need: Robust Stability with Uncertainty Induced by Symmetric SRG Regions,2026,s2cites:PAT21;s2cites:RHY22,3,title+abstract,2,False,,override,"L2 grep: necessary+sufficient matrix robust nonsingularity for symmetric SRG regions (feedback of two components); angle-bounded systems; no N-fold sharp constant [S2-only record, POST_HOC]"
10.48550/arxiv.2603.10281,Taming Score-Based Denoisers in ADMM: A Convergent Plug-and-Play Framework,2026,s2cites:CY15,1,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
10.48550/arxiv.2507.19918,The Phantom of Davis-Wielandt Shell: A Unified Framework for Graphical Stability Analysis of MIMO LTI Systems,2025,s2cites:PAT21;s2cites:RHY22,1,title+abstract,1,False,,override,"DW shell; graphical stability (title) [S2-only record, POST_HOC]"
arxiv:2106.05650,The Scaled Relative Graph of a Linear Operator,2021,s2cites:RHY22,1,title+abstract,1,False,,rule,"keyword rule on title (broad field) [S2-only record, POST_HOC]"
arxiv:2608.12591,The $\theta$-Symmetric SRG with Applications to Stability of Cactus Dynamic Networks,2026,s2cites:PAT21;s2cites:RHY22,1,title+abstract,3,True,L3_CY_yang2026.md,override,"Thm 5: iff robust nonsingularity over N-fold products of heterogeneous phase-capped regions R[alpha_i,beta_i,gamma_i]; distance maximization open (Remark 5) [S2-only record, POST_HOC]"
twogeneralizationsoftheprojectedgradientmethodforconvexlyconstrainedinverseproblemshybridsteepestdescentmethodadaptivepr,"Two Generalizations of the Projected Gradient Method for Convexly Constrained Inverse Problems : Hybrid steepest descent method, Adaptive projected subgradient method (Numerical Analysis and New Information Technology)",2004,s2cites:OY02,0,title,0,False,,rule,"keyword rule on title (off-topic) [S2-only record, POST_HOC]"
